Line Item ID,Customers,Project,Opening ID,Component,Category,Hardware Sets,Quantity,Base Cost Reg,Base Cost (With OR),Total Cost,% Markup,Price Overrides (Table),HW - Price Override,Door- Price Override,Frame - Price Override ,Markup,% Markup Override,Unit Price,Final Price,C Composite Key,M Composite Key,P Composite Key,Openings,Price Override,Markup Override,Default Markup (from Project),Component Summary,P_Record_ID,C_Record_ID,Hardware Sets copy,Components copy,Components copy,Items (Nested),From field: Items (Nested)
412,"""Duncan Properties And Construction, Inc""",Home 2 Suites & Tru by Hilton_VA 24201,ID_H_G01,"""Hardware: Hager, Wall Stop, 232W, US26D""",Hardware,Home 2 Suites & Tru by Hilton_VA 24201 - Set 1,70,$1.00,$1.00,$70.00,35%,,,,,,,$1.35,$94.50,Home 2 Suites & Tru by Hilton_VA 24201_Hardware,,"Home 2 Suites & Tru by Hilton_VA 24201_""Hardware: Hager, Wall Stop, 232W, US26D""",,,,35%,Home 2 Suites & Tru by Hilton_VA 24201,recEDMe0mM8SqSeVD,recenPVrohMdIhd6e,,,"""Hardware: Hager, Wall Stop, 232W, US26D""",,
414,"""Duncan Properties And Construction, Inc""",Home 2 Suites & Tru by Hilton_VA 24201,ID_H_G01,"""Hardware: Pemko, Latch, PDLAA10BE, Satin Bronze""",Hardware,Home 2 Suites & Tru by Hilton_VA 24201 - Set 1,70,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,Home 2 Suites & Tru by Hilton_VA 24201_Hardware,,"Home 2 Suites & Tru by Hilton_VA 24201_""Hardware: Pemko, Latch, PDLAA10BE, Satin Bronze""",,,,35%,Home 2 Suites & Tru by Hilton_VA 24201,recEDMe0mM8SqSeVD,rec0RWdyeliOhSeHD,,,"""Hardware: Pemko, Latch, PDLAA10BE, Satin Bronze""",,
413,"""Duncan Properties And Construction, Inc""",Home 2 Suites & Tru by Hilton_VA 24201,ID_H_G01,"""Hardware: Pemko, Threshold, EV2325""",Hardware,Home 2 Suites & Tru by Hilton_VA 24201 - Set 1,70,$25.00,$25.00,$1750.00,35%,,,,,,,$33.75,$2362.50,Home 2 Suites & Tru by Hilton_VA 24201_Hardware,,"Home 2 Suites & Tru by Hilton_VA 24201_""Hardware: Pemko, Threshold, EV2325""",,,,35%,Home 2 Suites & Tru by Hilton_VA 24201,recEDMe0mM8SqSeVD,recKeD9wb1p8N26SA,,,"""Hardware: Pemko, Threshold, EV2325""",,
416,"""Duncan Properties And Construction, Inc""",Home 2 Suites & Tru by Hilton_VA 24201,ID_H_G01,"""Hardware: Pemko, Smoke Seals, S773BL17, Black""",Hardware,Home 2 Suites & Tru by Hilton_VA 24201 - Set 1,70,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,Home 2 Suites & Tru by Hilton_VA 24201_Hardware,,"Home 2 Suites & Tru by Hilton_VA 24201_""Hardware: Pemko, Smoke Seals, S773BL17, Black""",,,,35%,Home 2 Suites & Tru by Hilton_VA 24201,recEDMe0mM8SqSeVD,recrZQD7VtN4LPdty,,,"""Hardware: Pemko, Smoke Seals, S773BL17, Black""",,
415,"""Duncan Properties And Construction, Inc""",Home 2 Suites & Tru by Hilton_VA 24201,ID_H_G01,"""Hardware: Hager, Closer, 5200, US26D""",Hardware,Home 2 Suites & Tru by Hilton_VA 24201 - Set 1,70,$51.67,$51.67,$3616.90,35%,,,,,,,$69.75,$4882.82,Home 2 Suites & Tru by Hilton_VA 24201_Hardware,,"Home 2 Suites & Tru by Hilton_VA 24201_""Hardware: Hager, Closer, 5200, US26D""",,,,35%,Home 2 Suites & Tru by Hilton_VA 24201,recEDMe0mM8SqSeVD,recwoAVp00lSuwIGh,,,"""Hardware: Hager, Closer, 5200, US26D""",,
417,"""Duncan Properties And Construction, Inc""",Home 2 Suites & Tru by Hilton_VA 24201,ID_H_G01,"""Hardware: Hager, Hinges, BB1279 4.5x4.5, US26D""",Hardware,Home 2 Suites & Tru by Hilton_VA 24201 - Set 1,210,$3.96,$3.96,$831.60,35%,,,,,,,$5.35,$1122.66,Home 2 Suites & Tru by Hilton_VA 24201_Hardware,,"Home 2 Suites & Tru by Hilton_VA 24201_""Hardware: Hager, Hinges, BB1279 4.5x4.5, US26D""",,,,35%,Home 2 Suites & Tru by Hilton_VA 24201,recEDMe0mM8SqSeVD,rec2oJ5Tew3IJ5h5b,,,"""Hardware: Hager, Hinges, BB1279 4.5x4.5, US26D""",,
418,"""Duncan Properties And Construction, Inc""",Home 2 Suites & Tru by Hilton_VA 24201,ID_H_G01,"""Hardware: Rockwood, Viewer, 627""",Hardware,Home 2 Suites & Tru by Hilton_VA 24201 - Set 1,70,$7.00,$7.00,$490.00,35%,,,,,,,$9.45,$661.50,Home 2 Suites & Tru by Hilton_VA 24201_Hardware,,"Home 2 Suites & Tru by Hilton_VA 24201_""Hardware: Rockwood, Viewer, 627""",,,,35%,Home 2 Suites & Tru by Hilton_VA 24201,recEDMe0mM8SqSeVD,rec8QiJmVQ3f1xNwQ,,,"""Hardware: Rockwood, Viewer, 627""",,
419,"""Duncan Properties And Construction, Inc""",Home 2 Suites & Tru by Hilton_VA 24201,ID_H_G01,"""Hardware: Pemko, Door Bottom, 2173DV""",Hardware,Home 2 Suites & Tru by Hilton_VA 24201 - Set 1,70,$24.00,$24.00,$1680.00,35%,,,,,,,$32.40,$2268.00,Home 2 Suites & Tru by Hilton_VA 24201_Hardware,,"Home 2 Suites & Tru by Hilton_VA 24201_""Hardware: Pemko, Door Bottom, 2173DV""",,,,35%,Home 2 Suites & Tru by Hilton_VA 24201,recEDMe0mM8SqSeVD,rec6QnE4tOoQww0P9,,,"""Hardware: Pemko, Door Bottom, 2173DV""",,
421,"""Duncan Properties And Construction, Inc""",Home 2 Suites & Tru by Hilton_VA 24201,ID_H_G02,"""Frame: Hollow Metal, KD, (16 Gauge)""",Frame,,90,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,Home 2 Suites & Tru by Hilton_VA 24201_Frame,,"Home 2 Suites & Tru by Hilton_VA 24201_""Frame: Hollow Metal, KD, (16 Gauge)""",,,,35%,Home 2 Suites & Tru by Hilton_VA 24201,recEDMe0mM8SqSeVD,recWDXRqyasKYHX11,,,"""Frame: Hollow Metal, KD, (16 Gauge)""",,
420,"""Duncan Properties And Construction, Inc""",Home 2 Suites & Tru by Hilton_VA 24201,ID_H_G02,"""Door: Solid Core Wood, Plastic Laminate """,Door,,90,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,Home 2 Suites & Tru by Hilton_VA 24201_Door,,"Home 2 Suites & Tru by Hilton_VA 24201_""Door: Solid Core Wood, Plastic Laminate """,,,,35%,Home 2 Suites & Tru by Hilton_VA 24201,recEDMe0mM8SqSeVD,recgJV17nGr8Am78I,,,"""Door: Solid Core Wood, Flush, Plastic Laminate """,,
422,"""Duncan Properties And Construction, Inc""",Home 2 Suites & Tru by Hilton_VA 24201,ID_H_G02,"""Hardware: Hager, Wall Stop, 232W, US26D""",Hardware,Home 2 Suites & Tru by Hilton_VA 24201 - Set 1,90,$1.00,$1.00,$90.00,35%,,,,,,,$1.35,$121.50,Home 2 Suites & Tru by Hilton_VA 24201_Hardware,,"Home 2 Suites & Tru by Hilton_VA 24201_""Hardware: Hager, Wall Stop, 232W, US26D""",,,,35%,Home 2 Suites & Tru by Hilton_VA 24201,recEDMe0mM8SqSeVD,recenPVrohMdIhd6e,,,"""Hardware: Hager, Wall Stop, 232W, US26D""",,
423,"""Duncan Properties And Construction, Inc""",Home 2 Suites & Tru by Hilton_VA 24201,ID_H_G02,"""Hardware: Pemko, Threshold, EV2325""",Hardware,Home 2 Suites & Tru by Hilton_VA 24201 - Set 1,90,$25.00,$25.00,$2250.00,35%,,,,,,,$33.75,$3037.50,Home 2 Suites & Tru by Hilton_VA 24201_Hardware,,"Home 2 Suites & Tru by Hilton_VA 24201_""Hardware: Pemko, Threshold, EV2325""",,,,35%,Home 2 Suites & Tru by Hilton_VA 24201,recEDMe0mM8SqSeVD,recKeD9wb1p8N26SA,,,"""Hardware: Pemko, Threshold, EV2325""",,
424,"""Duncan Properties And Construction, Inc""",Home 2 Suites & Tru by Hilton_VA 24201,ID_H_G02,"""Hardware: Pemko, Latch, PDLAA10BE, Satin Bronze""",Hardware,Home 2 Suites & Tru by Hilton_VA 24201 - Set 1,90,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,Home 2 Suites & Tru by Hilton_VA 24201_Hardware,,"Home 2 Suites & Tru by Hilton_VA 24201_""Hardware: Pemko, Latch, PDLAA10BE, Satin Bronze""",,,,35%,Home 2 Suites & Tru by Hilton_VA 24201,recEDMe0mM8SqSeVD,rec0RWdyeliOhSeHD,,,"""Hardware: Pemko, Latch, PDLAA10BE, Satin Bronze""",,
425,"""Duncan Properties And Construction, Inc""",Home 2 Suites & Tru by Hilton_VA 24201,ID_H_G02,"""Hardware: Hager, Closer, 5200, US26D""",Hardware,Home 2 Suites & Tru by Hilton_VA 24201 - Set 1,90,$51.67,$51.67,$4650.30,35%,,,,,,,$69.75,$6277.91,Home 2 Suites & Tru by Hilton_VA 24201_Hardware,,"Home 2 Suites & Tru by Hilton_VA 24201_""Hardware: Hager, Closer, 5200, US26D""",,,,35%,Home 2 Suites & Tru by Hilton_VA 24201,recEDMe0mM8SqSeVD,recwoAVp00lSuwIGh,,,"""Hardware: Hager, Closer, 5200, US26D""",,
426,"""Duncan Properties And Construction, Inc""",Home 2 Suites & Tru by Hilton_VA 24201,ID_H_G02,"""Hardware: Pemko, Smoke Seals, S773BL17, Black""",Hardware,Home 2 Suites & Tru by Hilton_VA 24201 - Set 1,90,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,Home 2 Suites & Tru by Hilton_VA 24201_Hardware,,"Home 2 Suites & Tru by Hilton_VA 24201_""Hardware: Pemko, Smoke Seals, S773BL17, Black""",,,,35%,Home 2 Suites & Tru by Hilton_VA 24201,recEDMe0mM8SqSeVD,recrZQD7VtN4LPdty,,,"""Hardware: Pemko, Smoke Seals, S773BL17, Black""",,
427,"""Duncan Properties And Construction, Inc""",Home 2 Suites & Tru by Hilton_VA 24201,ID_H_G02,"""Hardware: Hager, Hinges, BB1279 4.5x4.5, US26D""",Hardware,Home 2 Suites & Tru by Hilton_VA 24201 - Set 1,270,$3.96,$3.96,$1069.20,35%,,,,,,,$5.35,$1443.42,Home 2 Suites & Tru by Hilton_VA 24201_Hardware,,"Home 2 Suites & Tru by Hilton_VA 24201_""Hardware: Hager, Hinges, BB1279 4.5x4.5, US26D""",,,,35%,Home 2 Suites & Tru by Hilton_VA 24201,recEDMe0mM8SqSeVD,rec2oJ5Tew3IJ5h5b,,,"""Hardware: Hager, Hinges, BB1279 4.5x4.5, US26D""",,
428,"""Duncan Properties And Construction, Inc""",Home 2 Suites & Tru by Hilton_VA 24201,ID_H_G02,"""Hardware: Rockwood, Viewer, 627""",Hardware,Home 2 Suites & Tru by Hilton_VA 24201 - Set 1,90,$7.00,$7.00,$630.00,35%,,,,,,,$9.45,$850.50,Home 2 Suites & Tru by Hilton_VA 24201_Hardware,,"Home 2 Suites & Tru by Hilton_VA 24201_""Hardware: Rockwood, Viewer, 627""",,,,35%,Home 2 Suites & Tru by Hilton_VA 24201,recEDMe0mM8SqSeVD,rec8QiJmVQ3f1xNwQ,,,"""Hardware: Rockwood, Viewer, 627""",,
429,"""Duncan Properties And Construction, Inc""",Home 2 Suites & Tru by Hilton_VA 24201,ID_H_G02,"""Hardware: Pemko, Door Bottom, 2173DV""",Hardware,Home 2 Suites & Tru by Hilton_VA 24201 - Set 1,90,$24.00,$24.00,$2160.00,35%,,,,,,,$32.40,$2916.00,Home 2 Suites & Tru by Hilton_VA 24201_Hardware,,"Home 2 Suites & Tru by Hilton_VA 24201_""Hardware: Pemko, Door Bottom, 2173DV""",,,,35%,Home 2 Suites & Tru by Hilton_VA 24201,recEDMe0mM8SqSeVD,rec6QnE4tOoQww0P9,,,"""Hardware: Pemko, Door Bottom, 2173DV""",,
430,"""Duncan Properties And Construction, Inc""",Home 2 Suites & Tru by Hilton_VA 24201,ID_H_G03,"""Door: Solid Core Wood, Veneer""",Door,,1,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,Home 2 Suites & Tru by Hilton_VA 24201_Door,,"Home 2 Suites & Tru by Hilton_VA 24201_""Door: Solid Core Wood, Veneer""",,,,35%,Home 2 Suites & Tru by Hilton_VA 24201,recEDMe0mM8SqSeVD,recVUZ04SoVS7jtZz,,,"""Door: Solid Core Wood, Flush, Veneer""",,
432,"""Duncan Properties And Construction, Inc""",Home 2 Suites & Tru by Hilton_VA 24201,ID_H_G03,"""Hardware: Hager, Door Push/Pull, 13J, US32D""",Hardware,,1,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,Home 2 Suites & Tru by Hilton_VA 24201_Hardware,,"Home 2 Suites & Tru by Hilton_VA 24201_""Hardware: Hager, Door Push/Pull, 13J, US32D""",,,,35%,Home 2 Suites & Tru by Hilton_VA 24201,recEDMe0mM8SqSeVD,rec4fCVFAUqVQ1xXe,,,"""Hardware: Hager, Door Push/Pull, 13J, US32D""",,
431,"""Duncan Properties And Construction, Inc""",Home 2 Suites & Tru by Hilton_VA 24201,ID_H_G03,"""Frame: Hollow Metal, Cased Welded, (16 Gauge)""",Frame,,1,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,Home 2 Suites & Tru by Hilton_VA 24201_Frame,,"Home 2 Suites & Tru by Hilton_VA 24201_""Frame: Hollow Metal, Cased Welded, (16 Gauge)""",,,,35%,Home 2 Suites & Tru by Hilton_VA 24201,recEDMe0mM8SqSeVD,rec7sZyUl8pzj171K,,,"""Frame: Hollow Metal, Cased Welded, (16 Gauge)""",,
4,"Cleveland Construction,Edgeworks","Homewood Suites_Celebration FL,Homewood Suites_Celebration FL",,"""Door: Solid Core Wood, Plastic Laminate """,Door,,2,$0.00,$0.00,$0.00,10%,,,,,_Hardware_10%,10%,$0.00,$0.00,"Homewood Suites_Celebration FL, Homewood Suites_Celebration FL_Door",_Hardware,"Homewood Suites_Celebration FL, Homewood Suites_Celebration FL_""Door: Solid Core Wood, Plastic Laminate """,ID_E_109A,,,"35%, 35%",,"recMb9qhCJdS1684x, rechbqz6jMJN4RlVe",recgJV17nGr8Am78I,,,"""Door: Solid Core Wood, Flush, Plastic Laminate """,,
12,"Cleveland Construction,Edgeworks","Homewood Suites_Celebration FL,Homewood Suites_Celebration FL",,"""Door: Solid Core Wood, Plastic Laminate """,Door,,,$0.00,$0.00,$0.00,30%,,,,,"""Homewood Suites_Celebration FL, Homewood Suites_Celebration FL_Door_30%"",_Door_30%,Homewood Suites_Celebration FL_Door_30%",30%,$0.00,$0.00,"Homewood Suites_Celebration FL, Homewood Suites_Celebration FL_Door","Homewood Suites_Celebration FL, Homewood Suites_Celebration FL_Door, _Door, Homewood Suites_Celebration FL_Door","Homewood Suites_Celebration FL, Homewood Suites_Celebration FL_""Door: Solid Core Wood, Plastic Laminate """,,,,"35%, 35%",,"recMb9qhCJdS1684x, rechbqz6jMJN4RlVe",recgJV17nGr8Am78I,,,"""Door: Solid Core Wood, Flush, Plastic Laminate """,,
13,"Cleveland Construction,Edgeworks","Homewood Suites_Celebration FL,Homewood Suites_Celebration FL",,"""Frame: Hollow Metal, Cased Welded, (16 Gauge)""",Frame,,,$0.00,$0.00,$0.00,10%,,,,,_Hardware_10%,10%,$0.00,$0.00,"Homewood Suites_Celebration FL, Homewood Suites_Celebration FL_Frame",_Hardware,"Homewood Suites_Celebration FL, Homewood Suites_Celebration FL_""Frame: Hollow Metal, Cased Welded, (16 Gauge)""",,,,"35%, 35%",,"recMb9qhCJdS1684x, rechbqz6jMJN4RlVe",rec7sZyUl8pzj171K,,,"""Frame: Hollow Metal, Cased Welded, (16 Gauge)""",,
14,"Cleveland Construction,Edgeworks","Homewood Suites_Celebration FL,Homewood Suites_Celebration FL",,,,,,$0.00,$0.00,$0.00,"35%, 35%",,,,,,,$0.00,$0.00,"Homewood Suites_Celebration FL, Homewood Suites_Celebration FL_",,"Homewood Suites_Celebration FL, Homewood Suites_Celebration FL_",,,,"35%, 35%",,"recMb9qhCJdS1684x, rechbqz6jMJN4RlVe",,,,,,
3,Edgeworks,Hyatt House_Brooklyn NY,,"""Door: Solid Core Wood, Plastic Laminate """,Door,,3,$0.00,$0.00,$0.00,25%,,,,,Hyatt House_Brooklyn NY_Frame_25%,25%,$0.00,$0.00,Hyatt House_Brooklyn NY_Door,Hyatt House_Brooklyn NY_Frame,"Hyatt House_Brooklyn NY_""Door: Solid Core Wood, Plastic Laminate """,,,,35%,,recYDc9IE0EhyrsAj,recgJV17nGr8Am78I,,,"""Door: Solid Core Wood, Flush, Plastic Laminate """,,
2,Edgeworks,Hyatt House_Brooklyn NY,,"""Door: Solid Core Wood, Plastic Laminate """,Door,,3,$0.00,$0.00,$0.00,30%,,,,,"""Homewood Suites_Celebration FL, Homewood Suites_Celebration FL_Door_30%"",_Door_30%,Homewood Suites_Celebration FL_Door_30%",30%,$0.00,$0.00,Hyatt House_Brooklyn NY_Door,"Homewood Suites_Celebration FL, Homewood Suites_Celebration FL_Door, _Door, Homewood Suites_Celebration FL_Door","Hyatt House_Brooklyn NY_""Door: Solid Core Wood, Plastic Laminate """,,,,35%,,recYDc9IE0EhyrsAj,recgJV17nGr8Am78I,,,"""Door: Solid Core Wood, Flush, Plastic Laminate """,,
76,Test Tuesday HO,"""Navy Yard_Montreal, QB""",,"""Door: Solid Core Wood, Plastic Laminate """,Door,,20,$0.00,$0.00,$0.00,75%,,,,,__75%,75%,$0.00,$0.00,"""Navy Yard_Montreal, QB""_Door",_,"""Navy Yard_Montreal, QB""_""Door: Solid Core Wood, Plastic Laminate """,ID_N_143A,,,35%,,recVAgO7Pdjn7Yh9j,recgJV17nGr8Am78I,,,"""Door: Solid Core Wood, Flush, Plastic Laminate """,,
77,Test Tuesday HO,"""Navy Yard_Montreal, QB""",,"""Frame: Hollow Metal, Cased Welded, (16 Gauge)""",Frame,,20,$0.00,$0.00,$0.00,30%,,,,,__30%,30%,$0.00,$0.00,"""Navy Yard_Montreal, QB""_Frame",_,"""Navy Yard_Montreal, QB""_""Frame: Hollow Metal, Cased Welded, (16 Gauge)""",ID_N_143A,,,35%,,recVAgO7Pdjn7Yh9j,rec7sZyUl8pzj171K,,,"""Frame: Hollow Metal, Cased Welded, (16 Gauge)""",,
78,Test Tuesday HO,"""Navy Yard_Montreal, QB""",,"""Door: Solid Core Wood, Plastic Laminate """,Door,,10,$0.00,$0.00,$0.00,75%,,,,,__75%,75%,$0.00,$0.00,"""Navy Yard_Montreal, QB""_Door",_,"""Navy Yard_Montreal, QB""_""Door: Solid Core Wood, Plastic Laminate """,,,,35%,,recVAgO7Pdjn7Yh9j,recgJV17nGr8Am78I,,,"""Door: Solid Core Wood, Flush, Plastic Laminate """,,
79,Test Tuesday HO,"""Navy Yard_Montreal, QB""",,"""Frame: Hollow Metal, Cased Welded, (16 Gauge)""",Frame,,10,$0.00,$0.00,$0.00,30%,,,,,__30%,30%,$0.00,$0.00,"""Navy Yard_Montreal, QB""_Frame",_,"""Navy Yard_Montreal, QB""_""Frame: Hollow Metal, Cased Welded, (16 Gauge)""",,,,35%,,recVAgO7Pdjn7Yh9j,rec7sZyUl8pzj171K,,,"""Frame: Hollow Metal, Cased Welded, (16 Gauge)""",,
80,Test Tuesday HO,"""Navy Yard_Montreal, QB""",,"""Door: Solid Core Wood, Pre-Painted""",Door,,10,$0.00,$0.00,$0.00,75%,,,,,__75%,75%,$0.00,$0.00,"""Navy Yard_Montreal, QB""_Door",_,"""Navy Yard_Montreal, QB""_""Door: Solid Core Wood, Pre-Painted""",ID_N_143B,,,35%,,recVAgO7Pdjn7Yh9j,recQmk4pB7BgEYzaU,,,"""Door: Solid Core Wood, Flush, Pre-Painted""",,
81,Test Tuesday HO,"""Navy Yard_Montreal, QB""",,"""Frame: Hollow Metal, Cased Welded, (16 Gauge)""",Frame,,10,$0.00,$0.00,$0.00,30%,,,,,__30%,30%,$0.00,$0.00,"""Navy Yard_Montreal, QB""_Frame",_,"""Navy Yard_Montreal, QB""_""Frame: Hollow Metal, Cased Welded, (16 Gauge)""",ID_N_143B,,,35%,,recVAgO7Pdjn7Yh9j,rec7sZyUl8pzj171K,,,"""Frame: Hollow Metal, Cased Welded, (16 Gauge)""",,
175,Sunday Test,New Sunday Project _Monroe NY,ID_N_123,"""Door: Solid Core Wood, Pre-Painted""",Door,,1,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,New Sunday Project _Monroe NY_Door,,"New Sunday Project _Monroe NY_""Door: Solid Core Wood, Pre-Painted""",,,,35%,,recam9lEWD6MWySxs,recQmk4pB7BgEYzaU,,,"""Door: Solid Core Wood, Flush, Pre-Painted""",,
176,Sunday Test,New Sunday Project _Monroe NY,ID_N_122,,,,3,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,New Sunday Project _Monroe NY_,,New Sunday Project _Monroe NY_,,,,35%,,recam9lEWD6MWySxs,,,,,,
177,Sunday Test,New Sunday Project _Monroe NY,ID_N_120,,,,1,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,New Sunday Project _Monroe NY_,,New Sunday Project _Monroe NY_,,,,35%,,recam9lEWD6MWySxs,,,,,,
178,Sunday Test,New Sunday Project _Monroe NY,ID_N_101,,,,23,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,New Sunday Project _Monroe NY_,,New Sunday Project _Monroe NY_,,,,35%,New Sunday Project _Monroe NY,recam9lEWD6MWySxs,,,,,,
179,Sunday Test,New Sunday Project _Monroe NY,ID_N_101,"""Frame: Hollow Metal, Cased Welded, (18 Gauge)""",Frame,,23,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,New Sunday Project _Monroe NY_Frame,,"New Sunday Project _Monroe NY_""Frame: Hollow Metal, Cased Welded, (18 Gauge)""",,,,35%,New Sunday Project _Monroe NY,recam9lEWD6MWySxs,rec9keYYMPz6r095w,,,"""Frame: Hollow Metal, Cased Welded, (18 Gauge)""",,
181,Sunday Test,New Sunday Project _Monroe NY,ID_N_101,"""Door: Solid Core Wood, Pre-Painted""",Door,Script Test_Brooklyn NY - TS,23,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,New Sunday Project _Monroe NY_Door,,"New Sunday Project _Monroe NY_""Door: Solid Core Wood, Pre-Painted""",,,,35%,New Sunday Project _Monroe NY,recam9lEWD6MWySxs,recQmk4pB7BgEYzaU,,,"""Door: Solid Core Wood, Flush, Pre-Painted""",,
180,Sunday Test,New Sunday Project _Monroe NY,ID_N_101,"""Frame: Hollow Metal, Cased Welded, (18 Gauge)""",Frame,,23,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,New Sunday Project _Monroe NY_Frame,,"New Sunday Project _Monroe NY_""Frame: Hollow Metal, Cased Welded, (18 Gauge)""",,,,35%,New Sunday Project _Monroe NY,recam9lEWD6MWySxs,rec9keYYMPz6r095w,,,"""Frame: Hollow Metal, Cased Welded, (18 Gauge)""",,
182,Sunday Test,New Sunday Project _Monroe NY,ID_N_101,,,Script Test_Brooklyn NY - TS,69,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,New Sunday Project _Monroe NY_,,New Sunday Project _Monroe NY_,,,,35%,New Sunday Project _Monroe NY,recam9lEWD6MWySxs,,,,,,
183,Sunday Test,New Sunday Project _Monroe NY,,"""Door: Solid Core Wood, Pre-Painted""",Door,,2,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,New Sunday Project _Monroe NY_Door,,"New Sunday Project _Monroe NY_""Door: Solid Core Wood, Pre-Painted""",,,,35%,New Sunday Project _Monroe NY,recam9lEWD6MWySxs,recQmk4pB7BgEYzaU,,,"""Door: Solid Core Wood, Flush, Pre-Painted""",,
185,Sunday Test,New Sunday Project _Monroe NY,,,,,2,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,New Sunday Project _Monroe NY_,,New Sunday Project _Monroe NY_,,,,35%,New Sunday Project _Monroe NY,recam9lEWD6MWySxs,,,,,,
184,Sunday Test,New Sunday Project _Monroe NY,,"""Frame: Hollow Metal, Cased Welded, (16 Gauge)""",Frame,,2,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,New Sunday Project _Monroe NY_Frame,,"New Sunday Project _Monroe NY_""Frame: Hollow Metal, Cased Welded, (16 Gauge)""",,,,35%,New Sunday Project _Monroe NY,recam9lEWD6MWySxs,rec7sZyUl8pzj171K,,,"""Frame: Hollow Metal, Cased Welded, (16 Gauge)""",,
186,Sunday Test,New Sunday Project _Monroe NY,ID_N_100,"""Door: Solid Core Wood, Pre-Painted""",Door,,2,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,New Sunday Project _Monroe NY_Door,,"New Sunday Project _Monroe NY_""Door: Solid Core Wood, Pre-Painted""",,,,35%,New Sunday Project _Monroe NY,recam9lEWD6MWySxs,recQmk4pB7BgEYzaU,,,"""Door: Solid Core Wood, Flush, Pre-Painted""",,
187,Sunday Test,New Sunday Project _Monroe NY,ID_N_100,"""Frame: Hollow Metal, Cased Welded, (16 Gauge)""",Frame,,2,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,New Sunday Project _Monroe NY_Frame,,"New Sunday Project _Monroe NY_""Frame: Hollow Metal, Cased Welded, (16 Gauge)""",,,,35%,New Sunday Project _Monroe NY,recam9lEWD6MWySxs,rec7sZyUl8pzj171K,,,"""Frame: Hollow Metal, Cased Welded, (16 Gauge)""",,
188,Sunday Test,New Sunday Project _Monroe NY,ID_N_100,,,,2,$0.00,$0.00,$0.00,35%,,,,,,,$0.00,$0.00,New Sunday Project _Monroe NY_,,New Sunday Project _Monroe NY_,,,,35%,New Sunday Project _Monroe NY,recam9lEWD6MWySxs,,,,,,
1,Eitzah,"""Orlando Near_Montreal, QB""",,"""Door: Solid Core Wood, Plastic Laminate """,Door,,3,$0.00,$0.00,$0.00,30%,,,,,"""Homewood Suites_Celebration FL, Homewood Suites_Celebration FL_Door_30%"",_Door_30%,Homewood Suites_Celebration FL_Door_30%",30%,$0.00,$0.00,"""Orlando Near_Montreal, QB""_Door","Homewood Suites_Celebration FL, Homewood Suites_Celebration FL_Door, _Door, Homewood Suites_Celebration FL_Door","""Orlando Near_Montreal, QB""_""Door: Solid Core Wood, Plastic Laminate """,,,,35%,,recdRCMnQodxVqTOG,recgJV17nGr8Am78I,,,"""Door: Solid Core Wood, Flush, Plastic Laminate """,,
87,Eitzah,"""Orlando Near_Montreal, QB""",,"""Door: Solid Core Wood, Plastic Laminate """,Door,,10,$0.00,$0.00,$0.00,30%,,,,,"""Homewood Suites_Celebration FL, Homewood Suites_Celebration FL_Door_30%"",_Door_30%,Homewood Suites_Celebration FL_Door_30%",30%,$0.00,$0.00,"""Orlando Near_Montreal, QB""_Door","Homewood Suites_Celebration FL, Homewood Suites_Celebration FL_Door, _Door, Homewood Suites_Celebration FL_Door","""Orlando Near_Montreal, QB""_""Door: Solid Core Wood, Plastic Laminate """,ID_O_107A,,,35%,,recdRCMnQodxVqTOG,recgJV17nGr8Am78I,,,"""Door: Solid Core Wood, Flush, Plastic Laminate """,,
